,Index,Label,X,Y,Z,User
366885,366885,1,-0.563,6.68,-0.926,P3
366886,366886,1,-0.691,4.273,-1.078,P3
366887,366887,1,-0.883,4.043,-1.086,P3
366888,366888,1,-0.645,4.129,-0.992,P3
366889,366889,1,-2,5.863,0.262,P3
366890,366890,1,-4.047,6.887,0.457,P3
366891,366891,1,-2.352,7.133,0.52,P3
366892,366892,1,-2.738,6.207,2.285,P3
366893,366893,1,-5.09,4.656,4.258,P3
366894,366894,1,-5.984,3.301,4.781,P3
366895,366895,1,-2.609,2.375,4.23,P3
366896,366896,1,1.105,2.855,3.652,P3
366897,366897,1,0.625,2.352,3.988,P3
366898,366898,1,-1.262,1.742,3.613,P3
366899,366899,1,-1.57,1.707,3.578,P3
366900,366900,1,-0.09,1.203,4.031,P3
366901,366901,1,0.285,0.492,4.227,P3
366902,366902,1,0.355,0.238,4.117,P3
366903,366903,1,0.203,-0.082,3.887,P3
366904,366904,1,0.137,-0.535,3.867,P3
366905,366905,1,0.273,-0.945,3.844,P3
366906,366906,1,0.035,-1.059,3.645,P3
366907,366907,1,-0.598,-0.77,3.398,P3
366908,366908,1,-1.109,-0.156,3.152,P3
366909,366909,1,-1.352,0.461,2.867,P3
366910,366910,1,-1.453,0.848,2.527,P3
366911,366911,1,-1.477,1.055,2.227,P3
366912,366912,1,-1.297,1.199,1.891,P3
366913,366913,1,-1.008,1.328,1.516,P3
366914,366914,1,-0.609,1.398,1.176,P3
366915,366915,1,-0.172,1.465,0.945,P3
366916,366916,1,0.117,1.527,0.816,P3
366917,366917,1,0.121,1.586,0.742,P3
366918,366918,1,-0.102,1.652,0.672,P3
366919,366919,1,-0.313,1.75,0.598,P3
366920,366920,1,-0.492,1.813,0.484,P3
366921,366921,1,-0.766,1.777,0.352,P3
366922,366922,1,-0.934,1.727,0.227,P3
366923,366923,1,-0.828,1.742,-0.016,P3
366924,366924,1,0.199,2.301,-3.414,P3
366925,366925,1,3.43,1.164,-3.039,P3
366926,366926,1,3.137,1.773,-1.117,P3
366927,366927,1,-1.234,0.883,-0.012,P3
366928,366928,1,-2.359,0.898,-0.551,P3
366929,366929,1,2.141,0.668,-0.336,P3
366930,366930,1,4.047,0.008,-0.727,P3
366931,366931,1,0.523,-0.313,-0.922,P3
366932,366932,1,-1.949,0.016,-0.375,P3
366933,366933,1,-1.98,1.02,-0.313,P3
366934,366934,1,-1.133,1.656,-0.113,P3
366935,366935,1,-0.469,1.086,-0.078,P3
366936,366936,1,-0.008,1.004,0.047,P3
366937,366937,1,0.145,1.117,0.102,P3
366938,366938,1,0.043,1.027,0.168,P3
366939,366939,1,0.039,1.039,0.238,P3
366940,366940,1,-0.195,1.094,0.211,P3
366941,366941,1,-0.414,1.059,0.168,P3
366942,366942,1,-0.344,1.031,0.133,P3
366943,366943,1,-0.273,1.059,0.07,P3
366944,366944,1,-0.387,1.059,0.078,P3
366945,366945,1,-0.492,1.043,0.121,P3
369146,369146,1,1.66,1.844,-0.594,P3
369147,369147,1,1.949,1.66,-0.789,P3
369148,369148,1,2.168,1.551,-1.164,P3
369149,369149,1,2.098,1.762,-1.445,P3
369150,369150,1,1.738,2.441,-1.559,P3
369151,369151,1,0.938,3.57,-1.699,P3
369152,369152,1,-0.281,5.063,-1.934,P3
369153,369153,1,-0.715,5.766,-2.508,P3
369154,369154,1,-0.297,5.906,-2.965,P3
369155,369155,1,0.633,5.828,-3.137,P3
369156,369156,1,1.238,5.379,-3.113,P3
369157,369157,1,0.598,4.816,-2.875,P3
369158,369158,1,-0.578,4.168,-2.547,P3
369159,369159,1,-1.148,3.613,-2.355,P3
369160,369160,1,-0.871,3.34,-2.285,P3
369161,369161,1,-0.34,3.398,-2.367,P3
369162,369162,1,0.121,4.094,-2.461,P3
369163,369163,1,0.324,5.359,-2.363,P3
369164,369164,1,0.137,6.777,-2.074,P3
369165,369165,1,-0.371,7.414,-1.594,P3
369166,369166,1,-0.91,7.398,-1.051,P3
369167,369167,1,-0.852,4.652,-1.105,P3
369168,369168,1,-0.711,3.816,-1.117,P3
369169,369169,1,-0.672,4.031,-0.832,P3
369170,369170,1,-2.301,6.09,0.941,P3
369171,369171,1,-5.676,7.145,2.176,P3
369172,369172,1,-3.996,7.492,0.5,P3
369173,369173,1,-4.348,6.051,2.258,P3
369174,369174,1,-3.363,5.734,3.875,P3
369175,369175,1,-2.582,6.563,4.934,P3
369176,369176,1,-1.789,2.715,4.715,P3
369177,369177,1,-0.383,1.051,4.805,P3
369178,369178,1,-0.137,1.414,4.59,P3
369179,369179,1,-0.629,1.48,4.059,P3
369180,369180,1,-1.148,1.57,4.375,P3
369181,369181,1,-0.867,1.258,5.145,P3
369182,369182,1,-0.016,0.828,5.453,P3
369183,369183,1,0.375,0.566,5.207,P3
369184,369184,1,0.508,0.32,4.512,P3
369185,369185,1,0.301,-0.027,4.012,P3
369186,369186,1,-0.078,-0.266,3.957,P3
369187,369187,1,-0.262,-0.313,4,P3
369188,369188,1,-0.352,-0.25,3.82,P3
369189,369189,1,-0.48,-0.145,3.402,P3
369190,369190,1,-0.602,-0.016,2.914,P3
369191,369191,1,-0.711,0.191,2.473,P3
369192,369192,1,-0.703,0.402,2.047,P3
369193,369193,1,-0.594,0.637,1.609,P3
369194,369194,1,-0.449,0.906,1.234,P3
369195,369195,1,-0.25,1.168,0.992,P3
369196,369196,1,0.063,1.438,0.84,P3
369197,369197,1,0.133,1.703,0.75,P3
369198,369198,1,-0.125,1.852,0.672,P3
369199,369199,1,-0.398,1.949,0.531,P3
369200,369200,1,-0.734,1.969,0.391,P3
369201,369201,1,-1.137,1.871,0.258,P3
369202,369202,1,-1.355,1.758,0.16,P3
369203,369203,1,-1.363,1.605,0.105,P3
369204,369204,1,-1.168,1.43,0.031,P3
369205,369205,1,-0.965,1.227,-0.063,P3
369206,369206,1,-0.445,1.711,-1.992,P3
369207,369207,1,1.199,1.715,-3.418,P3
369208,369208,1,2.383,3.66,0.047,P3
369209,369209,1,-1.832,1.902,2.738,P3
369210,369210,1,-1.57,-1.758,1.273,P3
369211,369211,1,1.082,-1.266,0.941,P3
369212,369212,1,-0.813,-0.785,0.211,P3
369213,369213,1,-1.605,0.422,-0.059,P3
369214,369214,1,-1.242,1.516,0.059,P3
369215,369215,1,-0.859,1.25,0.215,P3
369216,369216,1,-0.523,1.371,0.148,P3
369217,369217,1,-0.383,1.133,0.215,P3
369218,369218,1,-0.324,1.066,0.207,P3
369219,369219,1,-0.398,0.992,0.152,P3
369220,369220,1,-0.699,0.984,0.059,P3
369221,369221,1,-0.711,1.035,0.098,P3
369222,369222,1,-0.766,1.086,0.086,P3
369223,369223,1,-0.766,1.082,-0.051,P3
369224,369224,1,-0.75,1.09,-0.012,P3
369225,369225,1,-0.777,1.188,0.18,P3
369226,369226,1,-0.773,1.316,0.152,P3
369227,369227,1,-0.781,1.391,0.16,P3
369228,369228,1,-0.77,1.543,0.258,P3
369229,369229,1,-0.695,1.816,0.234,P3
369230,369230,1,-0.477,2.16,0.094,P3
369231,369231,1,-0.133,2.5,-0.078,P3
369232,369232,1,0.316,2.719,-0.199,P3
369233,369233,1,0.723,2.594,-0.23,P3
369234,369234,1,1.047,2.281,-0.16,P3
369235,369235,1,1.293,1.926,-0.035,P3
369236,369236,1,1.414,1.555,0.105,P3
369237,369237,1,1.332,1.199,0.266,P3
369238,369238,1,0.992,0.801,0.461,P3
369239,369239,1,0.422,0.586,0.473,P3
369240,369240,1,-0.242,0.531,0.242,P3
369241,369241,1,-0.828,0.656,-0.043,P3
369242,369242,1,-0.949,0.742,-0.211,P3
369243,369243,1,-0.645,0.859,-0.285,P3
369244,369244,1,-0.172,1,-0.258,P3
369245,369245,1,0.262,1.094,-0.133,P3
371206,371206,1,1.148,2.957,-0.895,P3
371207,371207,1,1.254,3.266,-0.965,P3
371208,371208,1,1.195,3.574,-1.094,P3
371209,371209,1,1.043,3.945,-1.395,P3
371210,371210,1,0.93,4.586,-1.676,P3
371211,371211,1,1.117,5.488,-1.758,P3
371212,371212,1,1.629,6.25,-1.926,P3
371213,371213,1,1.645,6.391,-2.301,P3
371214,371214,1,0.977,6.172,-2.676,P3
371215,371215,1,0.547,5.699,-2.84,P3
371216,371216,1,0.516,4.863,-2.922,P3
371217,371217,1,0.418,3.988,-2.938,P3
371218,371218,1,0.367,3.43,-2.801,P3
371219,371219,1,0.445,3.066,-2.566,P3
371220,371220,1,0.324,2.98,-2.363,P3
371221,371221,1,-0.129,3.309,-2.223,P3
371222,371222,1,-0.656,4.008,-2.082,P3
371223,371223,1,-0.828,5.066,-2.008,P3
371224,371224,1,-0.621,6.305,-1.688,P3
371225,371225,1,-0.324,7.227,-1.273,P3
371226,371226,1,-0.637,7.586,-0.781,P3
371227,371227,1,-0.988,6.438,-0.715,P3
371228,371228,1,-1.141,4.68,-0.859,P3
371229,371229,1,-0.418,3.418,-1.008,P3
371230,371230,1,-0.469,4.672,-0.441,P3
371231,371231,1,-2.535,5.434,3.379,P3
371232,371232,1,-4.832,6.832,1.852,P3
371233,371233,1,-3.5,6.355,0.883,P3
371234,371234,1,-3.855,5.125,2.73,P3
371235,371235,1,-2.918,5.555,4.043,P3
371236,371236,1,-2.285,5.16,4.531,P3
371237,371237,1,-0.902,1.918,4.367,P3
371238,371238,1,1.086,1.582,4.082,P3
371239,371239,1,0.828,1.473,3.91,P3
371240,371240,1,-0.918,1.445,3.539,P3
371241,371241,1,-1.426,2.043,4.047,P3
371242,371242,1,-0.82,1.934,4.836,P3
371243,371243,1,-0.266,1.484,4.906,P3
371244,371244,1,-0.043,1.359,4.508,P3
371245,371245,1,0,1.238,4.109,P3
371246,371246,1,0.063,0.992,3.945,P3
371247,371247,1,0.219,0.566,3.828,P3
371248,371248,1,0.336,0.113,3.656,P3
371249,371249,1,0.352,-0.195,3.398,P3
371250,371250,1,0.305,-0.32,3.016,P3
371251,371251,1,0.223,-0.313,2.594,P3
371252,371252,1,0.141,-0.281,2.184,P3
371253,371253,1,0.16,-0.223,1.781,P3
371254,371254,1,0.328,-0.137,1.426,P3
371255,371255,1,0.605,-0.027,1.137,P3
371256,371256,1,0.855,-0.004,0.918,P3
371257,371257,1,0.848,-0.004,0.793,P3
371258,371258,1,0.648,0.117,0.742,P3
371259,371259,1,0.508,0.324,0.691,P3
371260,371260,1,0.336,0.566,0.609,P3
371261,371261,1,0.117,0.805,0.496,P3
371262,371262,1,-0.043,1.063,0.336,P3
371263,371263,1,-0.199,1.281,0.16,P3
371264,371264,1,-0.363,1.473,-0.023,P3
371265,371265,1,-0.551,1.574,-0.125,P3
371266,371266,1,-0.797,1.66,-0.066,P3
371267,371267,1,-0.926,1.895,-0.195,P3
371268,371268,1,-0.504,2.855,-3.137,P3
371269,371269,1,0.84,3.43,-2.375,P3
371270,371270,1,-2.695,3.535,-0.031,P3
371271,371271,1,-4.703,-1.805,0.18,P3
371272,371272,1,1.656,-2.105,0.73,P3
371273,371273,1,2.313,-1.488,0.508,P3
371274,371274,1,-2.516,0.105,0.016,P3
371275,371275,1,-3.699,1.023,-0.484,P3
371276,371276,1,-1.922,1.727,0.324,P3
371277,371277,1,-0.172,1.371,0.414,P3
371278,371278,1,0.336,1.227,0.223,P3
371279,371279,1,-0.16,1.16,-0.133,P3
371280,371280,1,-0.254,1.133,-0.102,P3
371281,371281,1,-0.316,1.039,0,P3
371282,371282,1,-0.441,0.938,-0.055,P3
371283,371283,1,-0.477,0.91,-0.211,P3
371284,371284,1,-0.563,0.852,-0.121,P3
371285,371285,1,-0.758,0.906,0.105,P3
373226,373226,1,1.066,1.832,-0.59,P3
373227,373227,1,1.203,1.949,-0.797,P3
373228,373228,1,1.391,2.105,-1.102,P3
373229,373229,1,1.379,2.359,-1.488,P3
373230,373230,1,1.184,2.824,-1.719,P3
373231,373231,1,0.836,3.762,-1.77,P3
373232,373232,1,0.465,5.246,-1.875,P3
373233,373233,1,-0.016,6.211,-2.063,P3
373234,373234,1,-0.113,6.316,-2.469,P3
373235,373235,1,0.191,6.051,-2.738,P3
373236,373236,1,0.453,5.523,-2.914,P3
373237,373237,1,0.273,4.723,-2.902,P3
373238,373238,1,-0.316,3.836,-2.73,P3
373239,373239,1,-0.855,3.191,-2.555,P3
373240,373240,1,-1.023,2.988,-2.43,P3
373241,373241,1,-0.898,3.176,-2.34,P3
373242,373242,1,-0.926,3.848,-2.328,P3
373243,373243,1,-1.191,5.027,-2.199,P3
373244,373244,1,-1.07,6.508,-1.953,P3
373245,373245,1,-0.797,7.313,-1.598,P3
373246,373246,1,-1.012,7.625,-1.082,P3
373247,373247,1,-1.191,6.168,-0.953,P3
373248,373248,1,-1.188,4.211,-1.078,P3
373249,373249,1,-0.973,3.813,-1.145,P3
373250,373250,1,-0.594,5.133,-0.504,P3
373251,373251,1,-2.27,5.156,0.805,P3
373252,373252,1,-1.727,3.375,-1.141,P3
373253,373253,1,-0.922,5.438,-0.461,P3
373254,373254,1,-2.449,4.992,2.664,P3
373255,373255,1,-1.313,6.125,5.266,P3
373256,373256,1,-1.078,5.559,4.516,P3
373257,373257,1,-0.566,2.387,3.305,P3
373258,373258,1,0.91,1.664,3.309,P3
373259,373259,1,0.727,2.234,3.723,P3
373260,373260,1,0.293,2.543,3.109,P3
373261,373261,1,-0.398,2.984,3.074,P3
373262,373262,1,-0.211,2.68,3.797,P3
373263,373263,1,0.484,2.621,4.387,P3
373264,373264,1,0.887,3.18,4.52,P3
373265,373265,1,1.301,2.914,4.031,P3
373266,373266,1,1.5,1.941,3.031,P3
373267,373267,1,1.621,1.094,2.434,P3
373268,373268,1,1.305,0.668,2.273,P3
373269,373269,1,0.891,0.48,2.309,P3
373270,373270,1,0.762,0.445,2.305,P3
373271,373271,1,0.934,0.613,2.207,P3
373272,373272,1,1.113,0.73,2.105,P3
373273,373273,1,1.266,0.531,1.93,P3
373274,373274,1,1.32,0.254,1.75,P3
373275,373275,1,1.223,0.051,1.566,P3
373276,373276,1,1.133,-0.02,1.371,P3
373277,373277,1,1.105,0.012,1.254,P3
373278,373278,1,1.141,0.082,1.188,P3
373279,373279,1,1.395,0.191,1.129,P3
373280,373280,1,1.809,0.262,1.082,P3
373281,373281,1,2.031,0.289,1.09,P3
373282,373282,1,1.891,0.352,1.109,P3
373283,373283,1,1.582,0.488,1.09,P3
373284,373284,1,1.293,0.641,0.98,P3
373285,373285,1,1.027,0.82,0.805,P3
373286,373286,1,0.789,1.066,0.625,P3
373287,373287,1,0.621,1.32,0.469,P3
373288,373288,1,0.527,1.492,0.34,P3
373289,373289,1,0.406,1.609,0.246,P3
373290,373290,1,0.293,1.719,0.207,P3
373291,373291,1,0.184,1.809,0.199,P3
373292,373292,1,0.051,1.957,0.191,P3
373293,373293,1,-0.035,2.141,0.156,P3
373294,373294,1,0,2.293,0.016,P3
373295,373295,1,0.16,2.426,-0.207,P3
373296,373296,1,0.246,2.582,-0.375,P3
373297,373297,1,0.02,2.73,-0.41,P3
373298,373298,1,-0.457,2.828,-0.391,P3
373299,373299,1,-0.891,2.844,-0.352,P3
373300,373300,1,-1.219,2.805,-0.27,P3
373301,373301,1,-1.285,2.938,-0.707,P3
373302,373302,1,-1.344,3.891,-1.25,P3
373303,373303,1,0.113,5.137,-2.262,P3
373304,373304,1,1.805,4.832,-2.293,P3
373305,373305,1,-0.098,3.051,-1.719,P3
373306,373306,1,-2.23,1.563,-0.723,P3
373307,373307,1,-1.082,0.516,-0.137,P3
373308,373308,1,0.621,-0.199,0.27,P3
373309,373309,1,-0.551,0.293,0.336,P3
373310,373310,1,-1.914,1.109,-0.352,P3
373311,373311,1,-1.219,1.086,-0.336,P3
373312,373312,1,-0.227,1.105,-0.043,P3
373313,373313,1,-0.234,1.219,-0.078,P3
373314,373314,1,-0.492,1.148,-0.082,P3
373315,373315,1,-0.375,1.059,-0.012,P3
373316,373316,1,-0.176,1.082,0.133,P3
373317,373317,1,-0.297,1.07,0.246,P3
373318,373318,1,-0.41,1.027,0.281,P3
373319,373319,1,-0.371,1.051,0.332,P3
373320,373320,1,-0.391,1.09,0.359,P3
375341,375341,1,0.137,3.566,-1.258,P3
375342,375342,1,0.066,4.223,-1.563,P3
375343,375343,1,0.148,5.035,-1.832,P3
375344,375344,1,0.449,5.578,-2.137,P3
375345,375345,1,0.707,5.625,-2.469,P3
375346,375346,1,0.711,5.375,-2.824,P3
375347,375347,1,0.352,4.715,-2.867,P3
375348,375348,1,-0.102,3.824,-2.77,P3
375349,375349,1,-0.301,3.207,-2.695,P3
375350,375350,1,-0.238,2.813,-2.637,P3
375351,375351,1,-0.18,2.668,-2.586,P3
375352,375352,1,-0.309,2.879,-2.57,P3
375353,375353,1,-0.801,3.609,-2.5,P3
375354,375354,1,-1.426,4.805,-2.316,P3
375355,375355,1,-1.445,6.285,-1.992,P3
375356,375356,1,-0.938,7.219,-1.527,P3
375357,375357,1,-0.875,7.59,-0.984,P3
375358,375358,1,-1.406,7.27,-0.582,P3
375359,375359,1,-1.277,4.703,-0.895,P3
375360,375360,1,-1.137,3.809,-1.063,P3
375361,375361,1,-1.242,5.117,-0.609,P3
375362,375362,1,-2.035,5.387,-0.32,P3
375363,375363,1,-3.328,6.668,-1.797,P3
375364,375364,1,-2.645,7.074,0.094,P3
375365,375365,1,-5.141,5.707,3.023,P3
375366,375366,1,-2.363,6.266,5,P3
375367,375367,1,-1.785,5.77,4.066,P3
375368,375368,1,-1.289,2.332,3.594,P3
375369,375369,1,-0.227,1.418,3.773,P3
375370,375370,1,0.457,1.691,4.23,P3
375371,375371,1,0.371,1.777,3.957,P3
375372,375372,1,0.09,2.473,4.18,P3
375373,375373,1,0.02,2.684,4.934,P3
375374,375374,1,0.191,2.227,5.129,P3
375375,375375,1,0.629,2.148,4.719,P3
375376,375376,1,1.098,1.887,3.922,P3
375377,375377,1,1.047,1.285,3.441,P3
375378,375378,1,0.754,0.563,3.273,P3
375379,375379,1,0.746,-0.027,3.227,P3
375380,375380,1,0.953,-0.242,3.055,P3
375381,375381,1,0.953,-0.18,2.855,P3
375382,375382,1,0.906,-0.094,2.59,P3
375383,375383,1,0.855,-0.004,2.301,P3
375384,375384,1,0.77,-0.035,1.914,P3
375385,375385,1,0.703,-0.164,1.496,P3
375386,375386,1,0.785,-0.277,1.238,P3
375387,375387,1,1.082,-0.305,1.129,P3
375388,375388,1,1.336,-0.27,1.094,P3
375389,375389,1,1.414,-0.18,1.09,P3
375390,375390,1,1.332,-0.016,1.047,P3
375391,375391,1,1.156,0.211,0.93,P3
375392,375392,1,0.891,0.484,0.762,P3
375393,375393,1,0.641,0.781,0.57,P3
375394,375394,1,0.527,1.094,0.363,P3
375395,375395,1,0.492,1.367,0.18,P3
375396,375396,1,0.336,1.594,0.082,P3
375397,375397,1,0.074,1.797,0.109,P3
375398,375398,1,-0.258,2.02,0.18,P3
375399,375399,1,-0.613,2.301,0.23,P3
375400,375400,1,-0.93,2.539,0.242,P3
375401,375401,1,-1.117,2.617,0.203,P3
375402,375402,1,-1.285,2.625,0.086,P3
375403,375403,1,-0.879,3.172,-1.668,P3
375404,375404,1,0.891,5.41,-4.797,P3
375405,375405,1,3.793,4.086,-2.977,P3
375406,375406,1,1.328,2.809,-1.551,P3
375407,375407,1,-2.148,0.777,-1.125,P3
375408,375408,1,-2.828,0.941,-0.348,P3
375409,375409,1,0.934,0.289,0.262,P3
375410,375410,1,2.605,0.008,0.641,P3
375411,375411,1,0.031,0.988,0.148,P3
375412,375412,1,-1.137,1.09,-0.055,P3
375413,375413,1,-1.355,1.113,-0.023,P3
375414,375414,1,-1.09,1.238,-0.133,P3
375415,375415,1,-0.457,1,-0.051,P3
375416,375416,1,0.039,1.023,0.07,P3
375417,375417,1,0.035,1.113,0.148,P3
375418,375418,1,-0.285,1.063,0.039,P3
375419,375419,1,-0.328,1.023,0.047,P3
375420,375420,1,-0.242,0.973,0.086,P3
377311,377311,1,-0.211,4.125,-1.402,P3
377312,377312,1,-0.73,5.203,-1.773,P3
377313,377313,1,-0.664,5.758,-2.152,P3
377314,377314,1,0.043,5.902,-2.496,P3
377315,377315,1,0.836,5.77,-2.863,P3
377316,377316,1,1.098,5.281,-3.055,P3
377317,377317,1,0.582,4.496,-2.816,P3
377318,377318,1,-0.445,3.555,-2.535,P3
377319,377319,1,-1.066,2.977,-2.492,P3
377320,377320,1,-0.859,2.73,-2.559,P3
377321,377321,1,-0.406,2.938,-2.629,P3
377322,377322,1,-0.352,3.688,-2.574,P3
377323,377323,1,-0.852,5.016,-2.359,P3
377324,377324,1,-1.293,6.492,-2.043,P3
377325,377325,1,-1.23,7.313,-1.625,P3
377326,377326,1,-1.063,7.621,-1.023,P3
377327,377327,1,-0.84,5.555,-0.969,P3
377328,377328,1,-1.027,4.145,-1.066,P3
377329,377329,1,-0.801,3.926,-0.961,P3
377330,377330,1,0.191,3.719,-0.824,P3
377331,377331,1,-1.672,5.68,1.941,P3
377332,377332,1,-2.086,3.695,1.891,P3
377333,377333,1,-3.52,4.305,0.262,P3
377334,377334,1,-3.199,4.273,1.918,P3
377335,377335,1,-2.773,4.766,3.539,P3
377336,377336,1,-2.758,5.328,4.504,P3
377337,377337,1,-1.219,2.941,4.488,P3
377338,377338,1,0.777,2.016,4.121,P3
377339,377339,1,2.098,2.469,3.418,P3
377340,377340,1,1.176,1.965,2.641,P3
377341,377341,1,-0.246,1.852,2.648,P3
377342,377342,1,-0.969,1.871,3.395,P3
377343,377343,1,-0.313,1.309,3.883,P3
377344,377344,1,0.293,0.957,3.91,P3
377345,377345,1,0.754,0.77,3.727,P3
377346,377346,1,0.762,0.258,3.465,P3
377347,377347,1,0.133,-0.086,3.328,P3
377348,377348,1,-0.488,-0.063,3.34,P3
377349,377349,1,-0.727,0.148,3.246,P3
377350,377350,1,-0.551,0.402,3.008,P3
377351,377351,1,-0.383,0.492,2.711,P3
377352,377352,1,-0.391,0.418,2.441,P3
377353,377353,1,-0.191,0.27,2.195,P3
377354,377354,1,0.164,0.105,1.895,P3
377355,377355,1,0.383,0.012,1.578,P3
377356,377356,1,0.48,-0.012,1.367,P3
377357,377357,1,0.586,-0.016,1.277,P3
377358,377358,1,0.645,0.035,1.27,P3
377359,377359,1,0.629,0.156,1.258,P3
377360,377360,1,0.539,0.344,1.172,P3
377361,377361,1,0.324,0.566,1.016,P3
377362,377362,1,0.094,0.816,0.824,P3
377363,377363,1,0.012,1.086,0.609,P3
377364,377364,1,0.031,1.328,0.406,P3
377365,377365,1,0.023,1.488,0.27,P3
377366,377366,1,-0.074,1.59,0.207,P3
377367,377367,1,-0.27,1.723,0.223,P3
377368,377368,1,-0.609,1.934,0.305,P3
377369,377369,1,-1.016,2.195,0.422,P3
377370,377370,1,-1.352,2.422,0.512,P3
377371,377371,1,-1.227,2.902,-0.449,P3
377372,377372,1,0.563,2.844,-3.535,P3
377373,377373,1,3.887,0.988,-2.301,P3
377374,377374,1,1.305,0.672,0.898,P3
377375,377375,1,-1.762,0.027,0.621,P3
377376,377376,1,-3.781,1.66,-0.281,P3
377377,377377,1,-1.313,2.145,-0.918,P3
377378,377378,1,0.57,1.332,-1.234,P3
377379,377379,1,0.352,-0.57,-1.805,P3
377380,377380,1,-0.371,-0.133,-1.645,P3
377381,377381,1,-0.965,0.441,-0.977,P3
377382,377382,1,-0.965,0.641,-0.199,P3
377383,377383,1,-0.426,1.059,-0.121,P3
377384,377384,1,0.301,1.438,-0.113,P3
377385,377385,1,0.551,1.313,-0.109,P3
377386,377386,1,-0.012,1.063,0.027,P3
377387,377387,1,-0.43,1.098,0.234,P3
377388,377388,1,-0.387,1.234,0.313,P3
377389,377389,1,-0.156,1.18,0.309,P3
377390,377390,1,0.027,1.102,0.262,P3
377391,377391,1,0.039,1.09,0.184,P3
377392,377392,1,-0.039,1.078,0.082,P3
377393,377393,1,-0.027,1.055,0.02,P3
377394,377394,1,-0.039,1.02,-0.008,P3
377395,377395,1,-0.172,1.02,-0.023,P3
379581,379581,1,0.848,2.102,-0.816,P3
379582,379582,1,0.953,2.125,-1.129,P3
379583,379583,1,0.941,2.305,-1.582,P3
379584,379584,1,1.004,2.832,-1.82,P3
379585,379585,1,1.348,3.898,-1.93,P3
379586,379586,1,1.316,5.348,-2.121,P3
379587,379587,1,0.168,5.828,-2.469,P3
379588,379588,1,-0.473,6.066,-2.98,P3
379589,379589,1,0.043,5.809,-3.371,P3
379590,379590,1,1.078,4.906,-3.422,P3
379591,379591,1,1.203,4.09,-3.121,P3
379592,379592,1,0.336,3.68,-2.813,P3
379593,379593,1,-0.457,3.469,-2.449,P3
379594,379594,1,-0.824,3.527,-2.18,P3
379595,379595,1,-0.93,3.934,-2.129,P3
379596,379596,1,-0.891,4.723,-2.152,P3
379597,379597,1,-0.73,5.953,-2.086,P3
379598,379598,1,-0.879,7.066,-1.836,P3
379599,379599,1,-1.277,7.523,-1.453,P3
379600,379600,1,-1.418,7.707,-0.996,P3
379601,379601,1,-1.281,5.301,-1.016,P3
379602,379602,1,-1.078,4.766,-1.238,P3
379603,379603,1,0.465,5.629,-2.176,P3
379604,379604,1,-0.102,4.211,-0.879,P3
379605,379605,1,-1.422,5.676,0.918,P3
379606,379606,1,-4.762,6.805,1.105,P3
379607,379607,1,-3.543,5.766,-0.41,P3
379608,379608,1,-1.453,6.355,2.664,P3
379609,379609,1,-0.844,5.781,4.43,P3
379610,379610,1,-0.754,5.609,3.66,P3
379611,379611,1,-0.879,4.059,2.328,P3
379612,379612,1,-0.578,2.68,2.613,P3
379613,379613,1,-0.203,2.367,2.965,P3
379614,379614,1,0.152,2.047,3.145,P3
379615,379615,1,0.305,1.781,3.371,P3
379616,379616,1,-0.012,1.516,4.195,P3
379617,379617,1,-0.012,1.414,4.902,P3
379618,379618,1,0.086,1.445,4.926,P3
379619,379619,1,0.285,1.277,4.578,P3
379620,379620,1,0.383,1.039,3.961,P3
379621,379621,1,0.156,1.023,3.473,P3
379622,379622,1,-0.016,1.055,3.32,P3
379623,379623,1,0.203,0.949,3.254,P3
379624,379624,1,0.625,0.766,2.992,P3
379625,379625,1,0.766,0.582,2.664,P3
379626,379626,1,0.578,0.449,2.367,P3
379627,379627,1,0.445,0.281,2.129,P3
379628,379628,1,0.418,0.066,1.926,P3
379629,379629,1,0.449,-0.125,1.707,P3
379630,379630,1,0.563,-0.184,1.5,P3
379631,379631,1,0.777,-0.074,1.352,P3
379632,379632,1,0.992,0.074,1.262,P3
379633,379633,1,1.145,0.168,1.203,P3
379634,379634,1,1.23,0.227,1.152,P3
379635,379635,1,1.254,0.289,1.098,P3
379636,379636,1,1.203,0.352,1.035,P3
379637,379637,1,1.07,0.438,0.961,P3
379638,379638,1,0.855,0.563,0.848,P3
379639,379639,1,0.594,0.773,0.719,P3
379640,379640,1,0.367,1.055,0.547,P3
379641,379641,1,0.242,1.281,0.359,P3
379642,379642,1,0.207,1.453,0.207,P3
379643,379643,1,0.199,1.609,0.102,P3
379644,379644,1,0.055,1.746,0.027,P3
379645,379645,1,-0.078,1.938,0,P3
379646,379646,1,-0.195,2.191,-0.012,P3
379647,379647,1,-0.422,2.457,-0.066,P3
379648,379648,1,-0.668,2.652,-0.152,P3
379649,379649,1,-0.879,2.73,-0.246,P3
379650,379650,1,-1.066,2.789,-0.273,P3
379651,379651,1,-0.543,3.719,-1.672,P3
379652,379652,1,2.473,5.684,-3.176,P3
379653,379653,1,3.898,4.863,-2.723,P3
379654,379654,1,-0.891,3.547,-2.082,P3
379655,379655,1,-2.254,0.879,-1.148,P3
379656,379656,1,2.195,-1.469,0.07,P3
379657,379657,1,2.199,-1.188,1.668,P3
379658,379658,1,-1.77,-0.48,0.637,P3
379659,379659,1,-2.699,0.875,-0.484,P3
379660,379660,1,-1.199,1.551,-0.602,P3
